AC voltage grade,Rated power(VA),Battery voltage,Inverter voltage,Grid voltage,BUS voltage,Control current,Inverter current,Grid current,Battery voltage,PInverter,PGrid,PLoad,Load percent,SInverter,SGrid,Sload,Qinverter,Qgrid,Qload,Inverter frequency,Grid frequency,Inverter max number,Combine type,Inverter number,AC radiator temperature,Transformer temperature,DC radiator temperature,Batt power,Batt current,Batt voltage grade,Rated power(W),Communication Protocal Edition,PV voltage,Battery voltage,Charger current,Charger power,Radiator temperature,External temperature,BattVol Grade,Rated Current,MachineType,SerialNumber,Hardware,Software,ProtocalEdition,WorkState,InverterRelayState,GridRelayState,LoadRelayState,NLineRelayState,DcRelayState,EarthRelayState,AccumulatedChargerPower,AccumulatedDischargerPower,AccumulatedBuyPower,AccumulatedSellPower,AccumulatedLoadPower,AccumulatedSelfusePower,AccumulatedPvsellPower,AccumulatedGridChargerPower,Errs,ChrWorkstate,MpptState,ChargingState,BatteryRelay,PvRelay,ChrHardware,ChrSoftware,AccumulatedPvPower,Id,RecordTime,
230,3000,25.8,0,228.5,426.5,0,0,1.4,1.4,0,231,231,7,0,333,327,0,239,235,50.03,50.03,0,0,0,60,0,0,0,0,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,138.9KWH,0KWH,0KWH,234.3KWH,138.9KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,137.7KWH,123,06/03/2020 05:42:54 a.m.,
230,3000,25.9,0,228.1,425,0,0,1.4,1.4,0,237,237,7,0,339,336,0,241,241,50,50,0,0,0,59,0,0,0,0,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,138.9KWH,0KWH,0KWH,234.3KWH,138.9KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,137.7KWH,124,06/03/2020 05:47:54 a.m.,
230,3000,25.9,0,228.2,427.6,0,0,2,2,0,407,407,13,0,478,476,0,251,251,49.99,49.99,0,0,0,60,0,0,0,0,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,138.9KWH,0KWH,0KWH,234.3KWH,138.9KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,137.7KWH,125,06/03/2020 05:52:54 a.m.,
230,3000,26,0,228,428.7,0,0,2,2,0,392,392,13,0,461,459,0,242,242,50,50,0,0,0,60,0,0,0,0,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,138.9KWH,0KWH,0KWH,234.4KWH,138.9KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,137.7KWH,126,06/03/2020 05:57:54 a.m.,
230,3000,26,0,226.7,429.4,0,0,2,2,0,386,386,12,0,459,454,0,247,242,49.97,49.97,0,0,0,60,0,0,0,0,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,138.9KWH,0KWH,0KWH,234.4KWH,138.9KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,137.7KWH,127,06/03/2020 06:02:55 a.m.,
230,3000,26.1,0,227.4,430.3,0,0,1.9,2,0,376,376,12,0,451,449,0,249,249,49.97,49.97,0,0,0,60,0,0,0,0,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,138.9KWH,0KWH,0KWH,234.4KWH,138.9KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,137.7KWH,128,06/03/2020 06:07:55 a.m.,
230,3000,26.2,0,227.7,428.8,0,0,1.9,1.9,0,378,378,12,0,452,450,0,247,247,50.02,50.02,0,0,0,60,0,0,0,0,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,138.9KWH,0KWH,0KWH,234.5KWH,138.9KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,137.7KWH,129,06/03/2020 06:12:55 a.m.,
230,3000,26.2,0,227.7,429.6,0,0,1.5,1.5,0,233,234,7,0,340,337,0,247,247,50.04,50.04,0,0,0,60,0,0,0,0,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,138.9KWH,0KWH,0KWH,234.5KWH,138.9KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,137.7KWH,130,06/03/2020 06:17:55 a.m.,
230,3000,26.3,0,227.6,430.1,0,0,1.5,1.5,0,234,235,7,0,341,338,0,247,246,50.01,50.01,0,0,0,59,0,0,0,0,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,138.9KWH,0KWH,0KWH,234.5KWH,138.9KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,137.7KWH,131,06/03/2020 06:22:55 a.m.,
230,3000,26.5,0,227.7,432.6,0,0,1.5,1.5,0,233,233,7,0,342,339,0,249,250,50.04,50.04,0,0,0,60,0,0,0,0,24,3000,10414,0,0,0,0,0,0,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,Grid charging,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,138.9KWH,0KWH,0KWH,234.5KWH,138.9KWH,0KWH,0KWH,,Initialization mode ,Stop,Stop,Disconnect,Disconnect,1.02.02,1.16.29,137.7KWH,132,06/03/2020 06:27:56 a.m.,
230,3000,25.3,0,230.6,416.5,0,0,1.6,1.6,0,234,234,7,0,382,374,0,301,294,50.02,50.02,0,0,0,59,0,0,0,0,24,3000,10414,29.7,25.6,0,0,37,-53,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,ByPass,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,138.9KWH,0KWH,0KWH,234.5KWH,138.9KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,137.7KWH,133,06/03/2020 06:32:56 a.m.,
230,3000,25.3,0,231.8,415.8,0,0,1.5,1.5,0,188,188,6,0,353,350,0,298,298,50.06,50.06,0,0,0,56,0,0,0,0,24,3000,10414,29.7,25.5,0,0,39,-53,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,ByPass,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,138.9KWH,0KWH,0KWH,234.6KWH,138.9KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,137.7KWH,134,06/03/2020 06:37:56 a.m.,
230,3000,25.2,0,230.8,415.3,0,0,1.6,1.6,0,191,191,6,0,369,366,0,314,314,50.09,50.09,0,0,0,54,0,0,0,0,24,3000,10414,29.6,25.5,0,0,41,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,ByPass,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,138.9KWH,0KWH,0KWH,234.6KWH,138.9KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,137.7KWH,135,06/03/2020 06:42:56 a.m.,
230,3000,25.2,0,232.5,415,0,0,1.7,1.7,0,222,222,7,0,395,392,0,325,325,50.06,50.06,0,0,0,52,0,0,0,0,24,3000,10414,29.6,25.5,0,0,42,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,ByPass,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,138.9KWH,0KWH,0KWH,234.6KWH,138.9KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,137.7KWH,136,06/03/2020 06:47:57 a.m.,
230,3000,25.2,0,231.3,414.8,0,0,1.6,1.6,0,191,191,6,0,370,367,0,315,315,50.08,50.08,0,0,0,50,0,0,0,0,24,3000,10414,29.5,25.4,0,0,43,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,ByPass,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,138.9KWH,0KWH,0KWH,234.6KWH,138.9KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,137.7KWH,137,06/03/2020 06:52:57 a.m.,
230,3000,25.2,0,230.9,414.8,0,0,1.5,1.5,0,193,193,6,0,366,363,0,310,310,50.08,50.08,0,0,0,49,0,0,-10,0,24,3000,10414,29.5,25.4,0,10,44,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,ByPass,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,138.9KWH,0KWH,0KWH,234.6KWH,138.9KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,137.7KWH,138,06/03/2020 06:57:57 a.m.,
230,3000,25.2,0,231.6,416.1,0,0,1.7,1.6,0,216,216,7,0,392,386,0,323,323,50.1,50.1,0,0,0,47,0,0,-10,0,24,3000,10414,29.5,25.4,0,10,44,-55,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,ByPass,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,138.9KWH,0KWH,0KWH,234.6KWH,138.9KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,137.7KWH,139,06/03/2020 07:02:57 a.m.,
230,3000,25.2,0,230.6,415.7,0,0,1.6,1.6,0,213,213,7,0,368,365,0,300,300,50.07,50.07,0,0,0,46,0,0,-10,0,24,3000,10414,29.5,25.4,0.4,10,44,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,ByPass,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,138.9KWH,0KWH,0KWH,234.7KWH,138.9KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,137.7KWH,140,06/03/2020 07:07:58 a.m.,
230,3000,25.1,0,230.6,415.9,0,0,1.5,1.5,0,217,216,7,0,368,365,0,297,297,50.02,50.02,0,0,0,45,0,0,-12,0,24,3000,10414,29.5,25.4,0.5,12,44,-55,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,ByPass,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,138.9KWH,0KWH,0KWH,234.7KWH,138.9KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,137.7KWH,141,06/03/2020 07:12:58 a.m.,
230,3000,25.1,0,227.1,415.3,0,0,2.1,2.1,0,384,384,12,0,479,477,0,284,284,50.06,50.06,0,0,0,45,0,0,-13,0,24,3000,10414,29.5,25.4,0.5,13,44,-55,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,ByPass,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,138.9KWH,0KWH,0KWH,234.7KWH,138.9KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,137.8KWH,142,06/03/2020 07:17:58 a.m.,
230,3000,25.1,0,229.7,415.8,0,0,2.1,2.1,0,372,371,12,0,482,480,0,305,306,50.06,50.06,0,0,0,44,0,0,-13,0,24,3000,10414,29.5,25.4,0.5,13,44,-55,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,ByPass,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,138.9KWH,0KWH,0KWH,234.7KWH,138.9KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,137.8KWH,143,06/03/2020 07:22:58 a.m.,
230,3000,25.1,0,232,416.6,0,0,2,2,0,365,366,12,0,481,476,0,312,307,50.07,50.07,0,0,0,44,0,0,-10,0,24,3000,10414,29.5,25.4,0.4,10,44,-55,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,ByPass,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,138.9KWH,0KWH,0KWH,234.8KWH,138.9KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,137.8KWH,144,06/03/2020 07:27:59 a.m.,
230,3000,25.1,0,231.3,416.8,0,0,1.9,1.9,0,344,343,11,0,447,448,0,283,298,50.08,50.08,0,0,0,43,0,0,-10,0,24,3000,10414,29.5,25.4,0.4,10,44,-55,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,ByPass,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,138.9KWH,0KWH,0KWH,234.9KWH,138.9KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,137.8KWH,145,06/03/2020 07:32:59 a.m.,
230,3000,25.2,0,232.3,416.9,0,0,2,2,0,367,367,11,0,484,482,0,314,314,50.06,50.06,0,0,0,43,0,0,-18,0,24,3000,10414,29.5,25.4,0.7,18,45,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,ByPass,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,138.9KWH,0KWH,0KWH,234.9KWH,138.9KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,137.8KWH,146,06/03/2020 07:37:59 a.m.,
230,3000,25.2,0,229.6,415.8,0,0,2,2,0,357,357,11,0,467,463,0,297,297,50.08,50.08,0,0,0,43,0,0,-29,-1,24,3000,10414,29.5,25.4,1.1,29,44,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,ByPass,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,138.9KWH,0KWH,0KWH,234.9KWH,138.9KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,137.8KWH,147,06/03/2020 07:42:59 a.m.,
230,3000,25.2,0,232.1,416.1,0,0,2,2,0,363,363,12,0,472,473,0,301,306,50.09,50.09,0,0,0,43,0,0,-37,-1,24,3000,10414,29.5,25.4,1.5,37,44,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,ByPass,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,138.9KWH,0KWH,0KWH,235KWH,138.9KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,137.8KWH,148,06/03/2020 07:48:00 a.m.,
230,3000,25.3,0,231.6,417.2,0,0,1.6,1.5,0,227,227,7,0,369,366,0,291,291,50.08,50.08,0,0,0,43,0,0,-50,-1,24,3000,10414,29.6,25.5,2,50,44,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,ByPass,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,138.9KWH,0KWH,0KWH,235KWH,138.9KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,137.8KWH,149,06/03/2020 07:57:10 a.m.,
230,3000,25.3,0,230.1,417.5,0,0,1.5,1.5,0,225,225,7,0,368,365,0,291,291,50.03,50.03,0,0,0,42,0,0,-47,-1,24,3000,10414,29.6,25.5,1.9,47,44,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,ByPass,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,138.9KWH,0KWH,0KWH,235KWH,138.9KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,137.8KWH,150,06/03/2020 08:02:10 a.m.,
230,3000,25.3,0,232,419.9,0,0,1.6,1.6,0,241,241,7,0,382,382,0,296,300,50,50,0,0,0,42,0,0,-53,-2,24,3000,10414,29.7,25.6,2.1,53,44,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,ByPass,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,138.9KWH,0KWH,0KWH,235KWH,138.9KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,137.8KWH,151,06/03/2020 08:07:10 a.m.,
230,3000,25.8,0,230.8,424.1,0,0,1.5,1.5,0,227,227,7,0,363,360,0,278,282,49.97,49.97,0,0,0,43,0,0,-212,-8,24,3000,10414,74.9,26.2,8.1,215,44,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,ByPass,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,138.9KWH,0KWH,0KWH,235.1KWH,138.9KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,137.8KWH,152,06/03/2020 08:12:10 a.m.,
230,3000,26,0,230,421.8,0,0,1.3,1.3,0,230,230,7,0,315,315,0,215,219,50.02,50.02,0,0,0,40,0,0,-251,-9,24,3000,10414,75.9,26.4,9.5,253,40,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,ByPass,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,138.9KWH,0KWH,0KWH,235.1KWH,138.9KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,137.8KWH,153,06/03/2020 08:17:10 a.m.,
230,3000,26.2,0,230.8,423.4,0,0,1.3,1.3,0,233,233,7,0,314,314,0,210,214,50.04,50.04,0,0,0,38,0,0,-292,-11,24,3000,10414,73.6,26.6,10.8,288,39,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,ByPass,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,138.9KWH,0KWH,0KWH,235.1KWH,138.9KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,137.8KWH,154,06/03/2020 08:22:10 a.m.,
230,3000,26.4,0,231.5,426.6,0,0,1.3,1.3,0,228,228,7,0,303,297,0,198,194,50.06,50.06,0,0,0,37,0,0,-324,-12,24,3000,10414,75,26.8,12,324,41,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,ByPass,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,138.9KWH,0KWH,0KWH,235.1KWH,138.9KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,137.9KWH,155,06/03/2020 08:27:10 a.m.,
230,3000,26.4,0,231.5,425.8,0,0,1.3,1.3,0,226,227,7,0,297,294,0,192,191,50.03,50.03,0,0,0,37,0,0,-260,-9,24,3000,10414,74.6,26.7,9.7,260,44,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,ByPass,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,138.9KWH,0KWH,0KWH,235.1KWH,138.9KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,137.9KWH,156,06/03/2020 08:32:11 a.m.,
230,3000,26.2,0,229.9,425.1,0,0,1.2,1.3,0,221,221,7,0,286,289,0,180,189,50.06,50.06,0,0,0,36,0,0,-213,-8,24,3000,10414,74.1,26.7,8,214,45,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,ByPass,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,138.9KWH,0KWH,0KWH,235.2KWH,138.9KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,137.9KWH,157,06/03/2020 08:37:11 a.m.,
230,3000,26.1,0,230.7,423.9,0,0,2,2,0,401,401,13,0,461,459,0,227,226,50.05,50.05,0,0,0,37,0,0,-175,-6,24,3000,10414,73.9,26.6,6.5,174,48,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,ByPass,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,138.9KWH,0KWH,0KWH,235.2KWH,138.9KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,137.9KWH,158,06/03/2020 08:42:11 a.m.,
230,3000,26.1,0,231.1,425.1,0,0,1.8,1.8,0,370,370,12,0,421,419,0,200,200,50.05,50.05,0,0,0,37,0,0,-172,-6,24,3000,10414,73.7,26.6,6.4,172,49,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,ByPass,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,138.9KWH,0KWH,0KWH,235.2KWH,138.9KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,137.9KWH,159,06/03/2020 08:47:11 a.m.,
230,3000,26.2,0,230.7,425.4,0,0,1.8,1.8,0,373,373,12,0,429,424,0,210,203,49.98,49.98,0,0,0,36,0,0,-206,-7,24,3000,10414,70.9,26.5,7.8,207,48,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,ByPass,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,138.9KWH,0KWH,0KWH,235.3KWH,138.9KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,137.9KWH,160,06/03/2020 08:52:11 a.m.,
230,3000,26.3,0,230.8,427.6,0,0,1.8,1.8,0,367,367,12,0,415,413,0,192,192,50.01,50.01,0,0,0,36,0,0,-239,-9,24,3000,10414,71.3,26.6,9,239,49,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,ByPass,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,138.9KWH,0KWH,0KWH,235.3KWH,138.9KWH,0KWH,0KWH,,Work Mode,MPPT,Absorb charge,Connect,Connect,1.02.02,1.16.29,138KWH,161,06/03/2020 08:57:11 a.m.,
230,3000,26.9,0,229.8,432.1,0,0,1.8,1.8,0,363,364,12,0,413,411,0,195,195,50.02,50.02,0,0,0,35,0,0,-346,-12,24,3000,10414,72.3,27,12.8,346,49,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,ByPass,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,138.9KWH,0KWH,0KWH,235.3KWH,138.9KWH,0KWH,0KWH,,Work Mode,MPPT, Float charge,Connect,Connect,1.02.02,1.16.29,138KWH,162,06/03/2020 09:02:12 a.m.,
230,3000,26.9,0,229.8,431.9,0,0,1.8,1.8,0,358,358,11,0,410,408,0,199,199,50.04,50.04,0,0,0,35,0,0,-296,-11,24,3000,10414,70.6,27,11,297,48,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,ByPass,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,138.9KWH,0KWH,0KWH,235.4KWH,138.9KWH,0KWH,0KWH,,Work Mode,MPPT, Float charge,Connect,Connect,1.02.02,1.16.29,138KWH,163,06/03/2020 09:07:12 a.m.,
230,3000,26.9,0,230.6,434.9,0,0,0.8,0.8,0,142,141,4,0,202,197,0,142,143,50.06,50.06,0,0,0,36,0,0,-341,-12,24,3000,10414,66.6,27.2,12.5,342,47,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,ByPass,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,138.9KWH,0KWH,0KWH,235.4KWH,138.9KWH,0KWH,0KWH,,Work Mode,MPPT, Float charge,Connect,Connect,1.02.02,1.16.29,138KWH,164,06/03/2020 09:12:12 a.m.,
230,3000,27.2,0,229.7,437.5,0,0,0.8,0.9,0,144,144,4,0,206,202,0,147,147,50.03,50.03,0,0,0,35,0,0,-381,-14,24,3000,10414,79.2,27.4,13.9,379,47,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,ByPass,Connect,Connect,Connect,Disconnect,Connect,Disconnect,0KWH,138.9KWH,0KWH,0KWH,235.4KWH,138.9KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,138.1KWH,165,06/03/2020 09:17:12 a.m.,
230,3000,27.1,230,229.8,419.3,1.2,0.9,0,0.9,131,0,130,4,281,0,219,250,0,252,50,49.98,0,0,0,36,0,0,-258,-9,24,3000,10414,74.2,27.4,16.1,443,49,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,138.9KWH,0KWH,0KWH,235.4KWH,138.9KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,138.1KWH,166,06/03/2020 09:22:12 a.m.,
230,3000,26.5,230,230.3,409.3,1.2,0.8,0,0.8,131,0,132,4,293,0,230,261,0,257,50,50.01,0,0,0,38,0,0,-74,-2,24,3000,10414,70.1,26.5,10,267,47,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,138.9KWH,0KWH,0KWH,235.4KWH,138.9KWH,0KWH,0KWH,,Work Mode,MPPT, Float charge,Connect,Connect,1.02.02,1.16.29,138.1KWH,167,06/03/2020 09:27:12 a.m.,
230,3000,27.4,230,229.6,423.1,1.2,0.9,0,0.9,132,0,127,4,281,0,212,250,0,247,50,49.97,0,0,0,38,0,0,-316,-11,24,3000,10414,78,27.4,18.4,510,47,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,138.9KWH,0KWH,0KWH,235.4KWH,138.9KWH,0KWH,0KWH,,Work Mode,Current limiting, Float charge,Connect,Connect,1.02.02,1.16.29,138.2KWH,168,06/03/2020 09:32:13 a.m.,
230,3000,27.1,230,231.3,418.9,1.3,0.9,0,0.9,132,0,132,4,293,0,223,261,0,254,50,49.97,0,0,0,38,0,0,-231,-8,24,3000,10414,71.2,27.1,15.8,427,49,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,138.9KWH,0KWH,0KWH,235.5KWH,138.9KWH,0KWH,0KWH,,Work Mode,MPPT, Float charge,Connect,Connect,1.02.02,1.16.29,138.2KWH,169,06/03/2020 09:37:13 a.m.,
230,3000,26.5,230,230.3,408.2,1.3,1,0,1,136,0,137,4,299,0,241,265,0,268,50,50.04,0,0,0,39,0,0,-36,-1,24,3000,10414,68.9,26.5,8.9,236,47,-54,24,80,PV1800,-1 -1,1.01.01,2.25.31,1.04.14,OffGrid,Connect,Disconnect,Connect,Disconnect,Connect,Disconnect,0KWH,138.9KWH,0KWH,0KWH,235.5KWH,138.9KWH,0KWH,0KWH,,Work Mode,MPPT, Float charge,Connect,Connect,1.02.02,1.16.29,138.2KWH,170,06/03/2020 09:42:13 a.m.,
